gridID_50,region_50,taxo_group,nyear,nyear_b70,nyear_a70
3908,continental,hoverflies,15,0,15
3909,continental,bees,23,14,9
3909,continental,hoverflies,14,0,14
3910,continental,bees,11,0,11
3910,continental,hoverflies,26,0,26
3911,continental,bees,40,16,24
3911,continental,hoverflies,30,0,30
3912,atlantic,bees,5,0,5
3912,atlantic,hoverflies,36,1,35
3913,atlantic,bees,14,1,13
3913,atlantic,hoverflies,41,4,37
3914,continental,bees,29,8,21
3914,continental,hoverflies,30,1,29
3915,continental,bees,6,3,3
3915,continental,hoverflies,14,0,14
3916,continental,bees,1,0,1
3916,continental,hoverflies,11,1,10
3917,continental,bees,1,0,1
3917,continental,hoverflies,18,0,18
3920,boreal,bees,26,7,19
3920,boreal,hoverflies,6,2,4
3921,boreal,bees,47,9,38
3921,boreal,hoverflies,46,5,41
3922,boreal,bees,45,9,36
3922,boreal,hoverflies,39,4,35
3923,boreal,bees,37,9,28
3923,boreal,hoverflies,30,6,24
3924,boreal,bees,7,1,6
3924,boreal,hoverflies,14,10,4
3925,alpine,bees,13,3,10
3925,alpine,hoverflies,13,1,12
3926,alpine,bees,14,2,12
3926,alpine,hoverflies,1,0,1
3927,atlantic,bees,18,4,14
3927,atlantic,hoverflies,10,2,8
3928,atlantic,bees,5,2,3
3928,atlantic,hoverflies,4,1,3
3929,atlantic,bees,6,2,4
3929,atlantic,hoverflies,3,2,1
3952,mediterranean,bees,19,4,15
3952,mediterranean,hoverflies,1,0,1
3953,mediterranean,bees,10,1,9
3953,mediterranean,hoverflies,4,0,4
3954,continental,bees,26,18,8
3954,continental,hoverflies,11,2,9
3955,continental,bees,10,1,9
3955,continental,hoverflies,2,0,2
3956,alpine,bees,46,18,28
3956,alpine,hoverflies,23,2,21
3957,alpine,bees,33,9,24
3957,alpine,hoverflies,12,1,11
3958,alpine,bees,32,15,17
3958,alpine,hoverflies,24,3,21
3959,continental,bees,32,21,11
3959,continental,hoverflies,39,9,30
3960,continental,bees,17,12,5
3960,continental,hoverflies,10,0,10
3961,continental,bees,51,32,19
3961,continental,hoverflies,33,2,31
3962,continental,bees,3,1,2
3962,continental,hoverflies,23,1,22
3963,continental,bees,23,8,15
3963,continental,hoverflies,13,0,13
3964,continental,bees,8,3,5
3964,continental,hoverflies,19,2,17
3965,continental,bees,3,1,2
3965,continental,hoverflies,9,0,9
3966,continental,bees,6,2,4
3966,continental,hoverflies,15,0,15
3967,continental,hoverflies,9,0,9
3968,continental,hoverflies,15,0,15
3969,continental,bees,5,3,2
3969,continental,hoverflies,20,0,20
3970,continental,bees,2,2,0
3970,continental,hoverflies,4,0,4
3971,continental,hoverflies,2,0,2
3972,boreal,bees,26,6,20
3972,boreal,hoverflies,2,0,2
3973,boreal,bees,27,7,20
3973,boreal,hoverflies,19,1,18
3974,boreal,bees,23,2,21
3974,boreal,hoverflies,15,2,13
3975,boreal,bees,13,1,12
3975,boreal,hoverflies,11,0,11
3976,boreal,bees,14,1,13
3976,boreal,hoverflies,7,1,6
3977,alpine,bees,10,2,8
3977,alpine,hoverflies,2,0,2
3978,alpine,bees,20,2,18
3978,alpine,hoverflies,3,1,2
3979,alpine,bees,14,3,11
3979,alpine,hoverflies,3,1,2
3980,atlantic,bees,15,2,13
3980,atlantic,hoverflies,9,2,7
3981,atlantic,bees,9,4,5
3981,atlantic,hoverflies,6,1,5
3982,atlantic,bees,12,2,10
3982,atlantic,hoverflies,7,4,3
3983,atlantic,bees,6,0,6
3983,atlantic,hoverflies,1,0,1
4004,mediterranean,bees,2,0,2
4005,mediterranean,bees,8,2,6
4005,mediterranean,hoverflies,10,0,10
4006,mediterranean,bees,17,6,11
4006,mediterranean,hoverflies,11,0,11
4007,continental,bees,59,38,21
4007,continental,hoverflies,4,1,3
4008,continental,bees,12,1,11
4008,continental,hoverflies,6,0,6
4009,alpine,bees,21,10,11
4009,alpine,hoverflies,10,0,10
4010,alpine,bees,28,12,16
4010,alpine,hoverflies,16,2,14
4011,alpine,bees,6,3,3
4011,alpine,hoverflies,39,4,35
4012,continental,bees,28,12,16
4012,continental,hoverflies,30,4,26
4013,continental,bees,9,4,5
4013,continental,hoverflies,24,2,22
4014,continental,bees,12,1,11
4014,continental,hoverflies,15,0,15
4015,continental,bees,28,5,23
4015,continental,hoverflies,22,0,22
4016,continental,bees,18,9,9
4016,continental,hoverflies,11,0,11
4017,continental,bees,6,0,6
4017,continental,hoverflies,8,0,8
4018,continental,bees,5,1,4
4018,continental,hoverflies,25,2,23
4019,continental,bees,5,1,4
4019,continental,hoverflies,15,0,15
4020,continental,bees,1,0,1
4020,continental,hoverflies,19,3,16
4021,continental,bees,4,0,4
4021,continental,hoverflies,28,1,27
4022,continental,bees,1,1,0
4022,continental,hoverflies,27,3,24
4023,continental,bees,6,0,6
4024,boreal,bees,34,9,25
4024,boreal,hoverflies,7,2,5
4025,boreal,bees,20,4,16
4025,boreal,hoverflies,4,1,3
4026,boreal,bees,23,2,21
4026,boreal,hoverflies,20,0,20
4027,boreal,bees,28,3,25
4027,boreal,hoverflies,25,1,24
4028,boreal,bees,18,0,18
4028,boreal,hoverflies,6,0,6
4029,alpine,bees,19,2,17
4029,alpine,hoverflies,1,0,1
4030,alpine,bees,21,2,19
4030,alpine,hoverflies,2,0,2
4031,alpine,bees,11,0,11
4032,alpine,bees,6,0,6
4033,alpine,bees,5,2,3
4033,alpine,hoverflies,3,1,2
4034,alpine,bees,5,2,3
4034,alpine,hoverflies,5,2,3
4035,atlantic,bees,9,1,8
4035,atlantic,hoverflies,6,0,6
4036,atlantic,bees,2,1,1
4037,atlantic,bees,5,2,3
4037,atlantic,hoverflies,2,0,2
4057,mediterranean,bees,9,1,8
4057,mediterranean,hoverflies,3,0,3
4058,mediterranean,bees,13,2,11
4058,mediterranean,hoverflies,5,0,5
4059,continental,bees,15,5,10
4059,continental,hoverflies,5,1,4
4060,continental,bees,5,3,2
4060,continental,hoverflies,7,0,7
4061,continental,bees,7,0,7
4061,continental,hoverflies,8,0,8
4062,alpine,bees,53,25,28
4062,alpine,hoverflies,19,1,18
4063,alpine,bees,42,18,24
4063,alpine,hoverflies,31,4,27
4064,continental,bees,25,15,10
4064,continental,hoverflies,47,13,34
4065,continental,bees,34,24,10
4065,continental,hoverflies,25,4,21
4066,continental,bees,8,4,4
4066,continental,hoverflies,16,0,16
4067,continental,bees,5,2,3
4067,continental,hoverflies,15,0,15
4068,continental,bees,31,19,12
4068,continental,hoverflies,15,1,14
4069,continental,bees,17,11,6
4069,continental,hoverflies,18,0,18
4070,continental,bees,4,3,1
4070,continental,hoverflies,15,0,15
4071,continental,bees,3,2,1
4071,continental,hoverflies,11,0,11
4072,continental,bees,22,3,19
4072,continental,hoverflies,23,0,23
4073,continental,bees,4,2,2
4073,continental,hoverflies,26,2,24
4074,continental,bees,5,3,2
4074,continental,hoverflies,50,10,40
4075,continental,bees,8,4,4
4075,continental,hoverflies,1,1,0
4076,boreal,bees,29,9,20
4076,boreal,hoverflies,5,1,4
4077,boreal,bees,23,5,18
4077,boreal,hoverflies,3,0,3
4078,boreal,bees,30,11,19
4078,boreal,hoverflies,3,0,3
4079,boreal,bees,21,5,16
4079,boreal,hoverflies,1,0,1
4080,boreal,bees,19,1,18
4080,boreal,hoverflies,5,0,5
4081,boreal,bees,22,1,21
4081,boreal,hoverflies,6,0,6
4082,boreal,bees,11,1,10
4083,alpine,bees,18,0,18
4084,alpine,bees,9,2,7
4084,alpine,hoverflies,1,0,1
4085,alpine,bees,5,0,5
4085,alpine,hoverflies,3,0,3
4086,alpine,bees,15,5,10
4086,alpine,hoverflies,6,2,4
4087,alpine,bees,6,3,3
4087,alpine,hoverflies,3,1,2
4088,alpine,bees,2,0,2
4088,alpine,hoverflies,7,1,6
4090,atlantic,bees,11,4,7
4090,atlantic,hoverflies,4,2,2
4109,mediterranean,bees,21,3,18
4109,mediterranean,hoverflies,1,0,1
4110,mediterranean,bees,11,0,11
4110,mediterranean,hoverflies,7,0,7
4111,continental,bees,14,4,10
4111,continental,hoverflies,1,0,1
4112,continental,bees,11,5,6
4112,continental,hoverflies,4,0,4
4113,continental,bees,17,5,12
4113,continental,hoverflies,3,0,3
4114,alpine,bees,6,2,4
4114,alpine,hoverflies,6,1,5
4115,alpine,bees,13,4,9
4115,alpine,hoverflies,6,0,6
4116,alpine,bees,16,7,9
4116,alpine,hoverflies,32,4,28
4117,continental,bees,16,5,11
4117,continental,hoverflies,23,0,23
4118,continental,bees,13,8,5
4118,continental,hoverflies,21,3,18
4119,continental,bees,7,0,7
4119,continental,hoverflies,9,0,9
4120,continental,bees,12,0,12
4120,continental,hoverflies,21,1,20
4121,continental,bees,43,24,19
4121,continental,hoverflies,36,2,34
4122,continental,bees,4,1,3
4122,continental,hoverflies,7,0,7
4123,continental,hoverflies,10,1,9
4124,continental,bees,5,2,3
4124,continental,hoverflies,19,1,18
4125,continental,bees,7,1,6
4125,continental,hoverflies,10,0,10
4126,continental,bees,22,6,16
4126,continental,hoverflies,11,1,10
4127,continental,bees,76,40,36
4127,continental,hoverflies,25,3,22
4128,continental,bees,51,16,35
4128,continental,hoverflies,9,4,5
4129,boreal,bees,21,5,16
4130,boreal,bees,26,9,17
4130,boreal,hoverflies,1,0,1
4131,boreal,bees,22,2,20
4131,boreal,hoverflies,2,2,0
4132,boreal,bees,21,2,19
4132,boreal,hoverflies,1,0,1
4133,boreal,bees,21,3,18
4134,boreal,bees,14,3,11
4134,boreal,hoverflies,1,0,1
4135,alpine,bees,9,1,8
4136,alpine,bees,14,2,12
4137,alpine,bees,6,0,6
4138,alpine,bees,11,3,8
4138,alpine,hoverflies,3,0,3
4139,alpine,bees,7,3,4
4139,alpine,hoverflies,3,1,2
4140,alpine,bees,14,5,9
4140,alpine,hoverflies,25,4,21
4141,alpine,bees,19,11,8
4141,alpine,hoverflies,6,3,3
4143,atlantic,bees,1,1,0
4143,atlantic,hoverflies,5,1,4
4156,mediterranean,bees,2,0,2
4161,mediterranean,bees,19,3,16
4161,mediterranean,hoverflies,2,0,2
4162,mediterranean,bees,10,2,8
4162,mediterranean,hoverflies,2,0,2
4163,continental,bees,13,2,11
4163,continental,hoverflies,3,0,3
4164,continental,bees,18,7,11
4164,continental,hoverflies,6,0,6
4165,continental,bees,5,1,4
4165,continental,hoverflies,2,0,2
4166,continental,bees,7,3,4
4166,continental,hoverflies,3,0,3
4167,alpine,bees,20,16,4
4167,alpine,hoverflies,8,1,7
4168,alpine,bees,17,5,12
4168,alpine,hoverflies,26,1,25
4169,continental,bees,16,7,9
4169,continental,hoverflies,25,2,23
4170,continental,bees,14,4,10
4170,continental,hoverflies,8,0,8
4171,continental,bees,5,2,3
4171,continental,hoverflies,6,0,6
4172,continental,bees,11,1,10
4172,continental,hoverflies,13,1,12
4173,continental,bees,21,13,8
4173,continental,hoverflies,26,2,24
4174,continental,bees,19,13,6
4174,continental,hoverflies,12,0,12
4175,continental,bees,11,4,7
4175,continental,hoverflies,19,0,19
4176,continental,bees,13,1,12
4176,continental,hoverflies,16,1,15
4177,continental,bees,7,0,7
4177,continental,hoverflies,21,0,21
4178,continental,bees,2,2,0
4178,continental,hoverflies,14,0,14
4179,continental,bees,77,39,38
4179,continental,hoverflies,28,7,21
4180,continental,bees,43,17,26
4180,continental,hoverflies,8,0,8
4181,boreal,bees,16,1,15
4181,boreal,hoverflies,1,0,1
4182,boreal,bees,20,2,18
4182,boreal,hoverflies,5,0,5
4183,boreal,bees,19,2,17
4184,boreal,bees,41,6,35
4184,boreal,hoverflies,1,0,1
4185,boreal,bees,23,0,23
4186,boreal,bees,12,4,8
4188,alpine,bees,4,0,4
4189,boreal,bees,13,0,13
4190,alpine,bees,10,4,6
4190,alpine,hoverflies,2,0,2
4191,alpine,bees,13,1,12
4192,alpine,bees,12,0,12
4193,alpine,bees,8,6,2
4193,alpine,hoverflies,10,3,7
4194,atlantic,bees,21,7,14
4194,atlantic,hoverflies,14,4,10
4195,atlantic,bees,11,2,9
4195,atlantic,hoverflies,8,1,7
4196,atlantic,bees,4,2,2
4196,atlantic,hoverflies,2,1,1
4207,mediterranean,bees,4,0,4
4214,mediterranean,bees,49,14,35
4214,mediterranean,hoverflies,3,1,2
4215,mediterranean,bees,14,5,9
4215,mediterranean,hoverflies,1,0,1
4216,continental,bees,7,2,5
4216,continental,hoverflies,1,0,1
4217,continental,bees,13,4,9
4218,continental,bees,17,12,5
4218,continental,hoverflies,3,0,3
4219,continental,bees,5,0,5
4219,continental,hoverflies,4,0,4
4220,alpine,bees,46,14,32
4220,alpine,hoverflies,24,3,21
4221,alpine,bees,14,7,7
4221,alpine,hoverflies,27,0,27
4222,continental,bees,7,2,5
4222,continental,hoverflies,16,1,15
4223,continental,bees,4,2,2
4223,continental,hoverflies,28,1,27
4224,continental,bees,14,1,13
4224,continental,hoverflies,2,0,2
4225,continental,bees,9,5,4
4225,continental,hoverflies,22,0,22
4226,continental,bees,11,2,9
4226,continental,hoverflies,15,0,15
4227,continental,bees,18,9,9
4227,continental,hoverflies,26,2,24
4228,continental,bees,3,2,1
4228,continental,hoverflies,11,0,11
4229,continental,bees,3,1,2
4229,continental,hoverflies,6,0,6
4230,continental,bees,17,5,12
4230,continental,hoverflies,19,1,18
4231,continental,bees,38,13,25
4231,continental,hoverflies,3,0,3
4232,continental,bees,39,16,23
4232,continental,hoverflies,16,3,13
4233,boreal,bees,25,4,21
4233,boreal,hoverflies,4,0,4
4234,boreal,bees,18,0,18
4234,boreal,hoverflies,4,0,4
4235,boreal,bees,41,10,31
4235,boreal,hoverflies,4,0,4
4236,boreal,bees,26,6,20
4237,boreal,bees,29,3,26
4237,boreal,hoverflies,1,0,1
4238,boreal,bees,19,1,18
4239,boreal,bees,6,2,4
4240,boreal,bees,6,2,4
4241,boreal,bees,27,10,17
4241,boreal,hoverflies,2,0,2
4242,alpine,bees,2,0,2
4243,alpine,bees,5,0,5
4244,alpine,bees,3,0,3
4245,alpine,bees,9,3,6
4245,alpine,hoverflies,5,0,5
4246,alpine,bees,17,7,10
4246,alpine,hoverflies,11,2,9
4247,atlantic,bees,11,4,7
4247,atlantic,hoverflies,4,2,2
4248,atlantic,bees,2,2,0
4248,atlantic,hoverflies,4,1,3
4249,atlantic,bees,6,3,3
4249,atlantic,hoverflies,3,2,1
4258,mediterranean,bees,3,0,3
4258,mediterranean,hoverflies,1,0,1
4261,mediterranean,bees,6,2,4
4261,mediterranean,hoverflies,1,1,0
4266,mediterranean,bees,66,25,41
4266,mediterranean,hoverflies,13,2,11
4267,mediterranean,bees,9,3,6
4267,mediterranean,hoverflies,2,2,0
4268,continental,bees,6,2,4
4268,continental,hoverflies,2,0,2
4269,continental,bees,23,20,3
4269,continental,hoverflies,1,0,1
4271,continental,bees,18,5,13
4271,continental,hoverflies,3,0,3
4272,alpine,bees,16,8,8
4272,alpine,hoverflies,5,0,5
4273,alpine,bees,32,10,22
4273,alpine,hoverflies,24,2,22
4274,continental,bees,55,23,32
4274,continental,hoverflies,31,3,28
4275,continental,bees,5,1,4
4275,continental,hoverflies,24,0,24
4276,continental,bees,6,1,5
4276,continental,hoverflies,1,0,1
4277,continental,bees,24,1,23
4277,continental,hoverflies,2,0,2
4278,continental,bees,18,7,11
4278,continental,hoverflies,17,1,16
4279,continental,bees,8,3,5
4279,continental,hoverflies,5,0,5
4280,continental,bees,55,26,29
4280,continental,hoverflies,33,1,32
4281,continental,bees,2,1,1
4281,continental,hoverflies,7,0,7
4282,continental,bees,14,3,11
4282,continental,hoverflies,20,2,18
4284,continental,bees,81,35,46
4284,continental,hoverflies,21,0,21
4285,boreal,bees,28,5,23
4285,boreal,hoverflies,15,0,15
4286,boreal,bees,27,6,21
4286,boreal,hoverflies,8,0,8
4287,boreal,bees,26,5,21
4287,boreal,hoverflies,4,0,4
4288,boreal,bees,23,3,20
4288,boreal,hoverflies,1,0,1
4289,boreal,bees,40,5,35
4289,boreal,hoverflies,9,0,9
4290,boreal,bees,33,7,26
4290,boreal,hoverflies,1,0,1
4291,boreal,bees,40,4,36
4291,boreal,hoverflies,1,0,1
4292,boreal,bees,9,1,8
4292,boreal,hoverflies,1,0,1
4293,boreal,bees,7,0,7
4293,boreal,hoverflies,1,0,1
4294,boreal,bees,18,0,18
4295,boreal,bees,7,1,6
4296,alpine,bees,12,1,11
4297,alpine,bees,17,1,16
4298,alpine,bees,9,2,7
4298,alpine,hoverflies,1,0,1
4299,alpine,bees,10,2,8
4299,alpine,hoverflies,1,1,0
4300,atlantic,bees,12,2,10
4300,atlantic,hoverflies,14,1,13
4301,atlantic,bees,7,1,6
4301,atlantic,hoverflies,6,1,5
4313,mediterranean,bees,10,3,7
4313,mediterranean,hoverflies,1,1,0
4314,mediterranean,bees,6,0,6
4314,mediterranean,hoverflies,1,0,1
4318,mediterranean,bees,22,12,10
4318,mediterranean,hoverflies,1,0,1
4319,mediterranean,bees,49,17,32
4319,mediterranean,hoverflies,1,0,1
4320,continental,bees,13,7,6
4320,continental,hoverflies,4,0,4
4324,continental,bees,14,2,12
4324,continental,hoverflies,1,0,1
4325,alpine,bees,37,12,25
4325,alpine,hoverflies,14,0,14
4326,alpine,bees,24,11,13
4326,alpine,hoverflies,18,1,17
4327,continental,bees,34,8,26
4327,continental,hoverflies,10,1,9
4328,continental,bees,15,1,14
4328,continental,hoverflies,23,0,23
4329,continental,bees,6,0,6
4329,continental,hoverflies,8,0,8
4330,continental,bees,27,3,24
4330,continental,hoverflies,20,1,19
4331,continental,bees,16,1,15
4331,continental,hoverflies,15,0,15
4332,continental,bees,36,20,16
4332,continental,hoverflies,19,0,19
4333,continental,bees,31,8,23
4333,continental,hoverflies,21,0,21
4334,continental,bees,7,0,7
4334,continental,hoverflies,13,0,13
4336,continental,bees,44,22,22
4336,continental,hoverflies,9,0,9
4337,continental,bees,69,27,42
4337,continental,hoverflies,9,5,4
4338,boreal,bees,40,11,29
4338,boreal,hoverflies,6,0,6
4339,boreal,bees,35,7,28
4339,boreal,hoverflies,2,0,2
4340,boreal,bees,45,9,36
4340,boreal,hoverflies,6,0,6
4341,boreal,bees,76,34,42
4341,boreal,hoverflies,2,1,1
4342,boreal,bees,22,3,19
4342,boreal,hoverflies,1,0,1
4343,boreal,bees,50,18,32
4343,boreal,hoverflies,2,0,2
4344,boreal,bees,24,9,15
4345,boreal,bees,14,2,12
4346,boreal,bees,3,0,3
4347,boreal,bees,8,1,7
4348,boreal,bees,7,1,6
4349,alpine,bees,7,1,6
4349,alpine,hoverflies,1,0,1
4350,alpine,bees,17,1,16
4350,alpine,hoverflies,14,12,2
4351,alpine,bees,6,0,6
4352,alpine,bees,9,1,8
4353,atlantic,bees,9,4,5
4353,atlantic,hoverflies,9,2,7
4354,atlantic,bees,4,1,3
4354,atlantic,hoverflies,4,0,4
4363,mediterranean,bees,2,0,2
4366,mediterranean,bees,13,5,8
4370,mediterranean,bees,4,2,2
4371,mediterranean,bees,15,8,7
4371,mediterranean,hoverflies,6,2,4
4372,mediterranean,bees,14,4,10
4372,mediterranean,hoverflies,6,1,5
4373,continental,bees,4,2,2
4373,continental,hoverflies,1,0,1
4376,continental,bees,56,21,35
4376,continental,hoverflies,12,3,9
4377,alpine,bees,41,11,30
4377,alpine,hoverflies,18,3,15
4378,alpine,bees,12,1,11
4378,alpine,hoverflies,16,0,16
4379,alpine,bees,54,21,33
4379,alpine,hoverflies,18,3,15
4380,continental,bees,66,33,33
4380,continental,hoverflies,18,0,18
4381,continental,bees,16,0,16
4381,continental,hoverflies,5,0,5
4382,continental,bees,32,8,24
4382,continental,hoverflies,2,0,2
4383,continental,bees,23,8,15
4383,continental,hoverflies,25,0,25
4384,continental,bees,13,2,11
4384,continental,hoverflies,9,1,8
4385,continental,bees,17,4,13
4385,continental,hoverflies,12,0,12
4386,continental,bees,7,2,5
4386,continental,hoverflies,8,0,8
4387,continental,bees,4,3,1
4387,continental,hoverflies,4,0,4
4389,continental,bees,53,21,32
4389,continental,hoverflies,3,0,3
4390,boreal,bees,43,5,38
4391,boreal,bees,51,27,24
4391,boreal,hoverflies,7,1,6
4392,boreal,bees,36,4,32
4392,boreal,hoverflies,8,0,8
4393,boreal,bees,74,24,50
4393,boreal,hoverflies,1,0,1
4394,boreal,bees,27,4,23
4394,boreal,hoverflies,5,0,5
4395,boreal,bees,51,22,29
4395,boreal,hoverflies,5,0,5
4396,boreal,bees,27,2,25
4397,boreal,bees,19,5,14
4397,boreal,hoverflies,1,0,1
4398,boreal,bees,16,1,15
4398,boreal,hoverflies,3,0,3
4399,boreal,bees,6,2,4
4399,boreal,hoverflies,1,1,0
4400,boreal,bees,11,3,8
4401,boreal,bees,3,0,3
4402,alpine,bees,8,2,6
4402,alpine,hoverflies,5,5,0
4403,alpine,bees,4,0,4
4403,alpine,hoverflies,1,1,0
4404,alpine,bees,12,1,11
4405,alpine,bees,4,2,2
4406,alpine,bees,9,3,6
4406,alpine,hoverflies,4,0,4
4407,atlantic,bees,5,1,4
4407,atlantic,hoverflies,1,0,1
4418,mediterranean,bees,2,0,2
4418,mediterranean,hoverflies,1,0,1
4419,mediterranean,bees,23,13,10
4419,mediterranean,hoverflies,4,1,3
4423,mediterranean,bees,12,7,5
4423,mediterranean,hoverflies,1,0,1
4424,mediterranean,bees,27,5,22
4424,mediterranean,hoverflies,3,1,2
4425,continental,bees,9,6,3
4426,continental,bees,5,4,1
4426,continental,hoverflies,4,1,3
4428,mediterranean,bees,38,7,31
4428,mediterranean,hoverflies,14,7,7
4429,continental,bees,33,2,31
4429,continental,hoverflies,10,1,9
4430,alpine,bees,48,25,23
4430,alpine,hoverflies,25,0,25
4431,alpine,bees,37,17,20
4431,alpine,hoverflies,15,1,14
4432,continental,bees,98,49,49
4432,continental,hoverflies,16,1,15
4433,continental,bees,37,3,34
4433,continental,hoverflies,2,0,2
4434,continental,bees,58,20,38
4434,continental,hoverflies,7,1,6
4435,continental,bees,32,8,24
4435,continental,hoverflies,3,0,3
4436,continental,bees,30,3,27
4436,continental,hoverflies,18,0,18
4437,continental,bees,19,8,11
4437,continental,hoverflies,13,0,13
4438,continental,bees,4,0,4
4438,continental,hoverflies,4,0,4
4441,continental,bees,5,2,3
4441,continental,hoverflies,19,2,17
4442,continental,bees,44,11,33
4442,continental,hoverflies,3,0,3
4443,boreal,bees,29,3,26
4443,boreal,hoverflies,5,0,5
4444,boreal,bees,31,12,19
4444,boreal,hoverflies,5,0,5
4445,boreal,bees,56,21,35
4445,boreal,hoverflies,6,0,6
4446,boreal,bees,84,38,46
4446,boreal,hoverflies,2,0,2
4447,boreal,bees,33,7,26
4447,boreal,hoverflies,1,0,1
4448,boreal,bees,28,9,19
4448,boreal,hoverflies,2,0,2
4449,boreal,bees,33,2,31
4450,boreal,bees,8,0,8
4450,boreal,hoverflies,1,0,1
4451,boreal,bees,19,8,11
4452,boreal,bees,6,0,6
4452,boreal,hoverflies,1,1,0
4453,boreal,bees,7,1,6
4454,boreal,bees,6,2,4
4454,boreal,hoverflies,1,1,0
4455,boreal,bees,5,0,5
4456,alpine,bees,13,3,10
4456,alpine,hoverflies,2,0,2
4457,alpine,bees,5,0,5
4458,alpine,bees,21,1,20
4458,alpine,hoverflies,3,2,1
4459,alpine,bees,17,11,6
4459,alpine,hoverflies,14,7,7
4460,atlantic,bees,11,1,10
4460,atlantic,hoverflies,10,2,8
4471,mediterranean,bees,13,4,9
4471,mediterranean,hoverflies,1,0,1
4475,mediterranean,bees,8,5,3
4475,mediterranean,hoverflies,1,0,1
4476,mediterranean,bees,25,8,17
4476,mediterranean,hoverflies,6,1,5
4477,continental,bees,24,5,19
4477,continental,hoverflies,6,2,4
4480,mediterranean,bees,14,1,13
4480,mediterranean,hoverflies,3,0,3
4481,continental,bees,37,7,30
4481,continental,hoverflies,13,3,10
4482,alpine,bees,39,19,20
4482,alpine,hoverflies,21,3,18
4483,alpine,bees,12,2,10
4483,alpine,hoverflies,15,0,15
4484,alpine,bees,79,33,46
4484,alpine,hoverflies,10,3,7
4485,continental,bees,52,12,40
4485,continental,hoverflies,5,0,5
4486,continental,bees,12,3,9
4486,continental,hoverflies,2,1,1
4487,continental,bees,67,23,44
4487,continental,hoverflies,5,0,5
4488,continental,bees,40,6,34
4488,continental,hoverflies,16,1,15
4489,continental,bees,7,0,7
4489,continental,hoverflies,4,0,4
4490,continental,bees,2,0,2
4492,continental,bees,2,0,2
4493,continental,hoverflies,5,1,4
4495,boreal,bees,49,13,36
4495,boreal,hoverflies,3,0,3
4496,boreal,bees,38,9,29
4496,boreal,hoverflies,9,0,9
4497,boreal,bees,37,7,30
4497,boreal,hoverflies,1,0,1
4498,boreal,bees,47,12,35
4499,boreal,bees,38,8,30
4499,boreal,hoverflies,4,0,4
4500,boreal,bees,31,3,28
4500,boreal,hoverflies,5,1,4
4501,boreal,bees,22,5,17
4501,boreal,hoverflies,1,0,1
4502,boreal,bees,30,6,24
4502,boreal,hoverflies,3,0,3
4503,boreal,bees,14,3,11
4503,boreal,hoverflies,2,0,2
4504,boreal,bees,9,1,8
4504,boreal,hoverflies,1,0,1
4505,boreal,bees,13,3,10
4506,boreal,bees,8,1,7
4507,boreal,bees,8,3,5
4507,boreal,hoverflies,6,6,0
4509,alpine,bees,6,1,5
4509,alpine,hoverflies,1,1,0
4510,alpine,bees,13,2,11
4511,alpine,bees,11,3,8
4511,alpine,hoverflies,3,1,2
4512,alpine,bees,32,16,16
4512,alpine,hoverflies,28,12,16
4513,atlantic,bees,6,5,1
4513,atlantic,hoverflies,5,5,0
4523,mediterranean,bees,20,9,11
4523,mediterranean,hoverflies,1,0,1
4524,mediterranean,bees,10,4,6
4527,mediterranean,bees,5,1,4
4528,mediterranean,bees,9,6,3
4528,mediterranean,hoverflies,6,0,6
4529,alpine,bees,11,3,8
4529,alpine,hoverflies,3,0,3
4530,continental,bees,5,2,3
4532,mediterranean,bees,3,2,1
4532,mediterranean,hoverflies,2,0,2
4533,mediterranean,bees,37,13,24
4533,mediterranean,hoverflies,13,2,11
4534,alpine,bees,37,6,31
4534,alpine,hoverflies,12,2,10
4535,alpine,bees,51,22,29
4535,alpine,hoverflies,9,0,9
4536,alpine,bees,22,8,14
4536,alpine,hoverflies,6,0,6
4537,continental,bees,83,34,49
4537,continental,hoverflies,16,0,16
4538,continental,bees,51,11,40
4538,continental,hoverflies,4,0,4
4539,continental,bees,16,3,13
4539,continental,hoverflies,2,0,2
4540,continental,bees,14,3,11
4540,continental,hoverflies,5,0,5
4541,continental,bees,21,2,19
4541,continental,hoverflies,7,0,7
4542,continental,bees,1,0,1
4542,continental,hoverflies,4,0,4
4547,continental,bees,34,7,27
4547,continental,hoverflies,2,0,2
4548,boreal,bees,46,15,31
4548,boreal,hoverflies,7,0,7
4549,boreal,bees,22,5,17
4549,boreal,hoverflies,1,0,1
4550,boreal,bees,36,8,28
4550,boreal,hoverflies,3,0,3
4551,boreal,bees,48,6,42
4552,boreal,bees,22,3,19
4552,boreal,hoverflies,4,0,4
4553,boreal,bees,43,22,21
4553,boreal,hoverflies,3,0,3
4554,boreal,bees,14,3,11
4555,boreal,bees,29,7,22
4555,boreal,hoverflies,3,0,3
4556,boreal,bees,19,5,14
4556,boreal,hoverflies,5,0,5
4557,boreal,bees,6,0,6
4558,boreal,bees,8,1,7
4559,boreal,bees,6,0,6
4559,boreal,hoverflies,2,2,0
4560,boreal,bees,6,1,5
4561,alpine,bees,2,1,1
4562,alpine,bees,3,0,3
4563,alpine,bees,33,7,26
4563,alpine,hoverflies,9,1,8
4564,alpine,bees,16,7,9
4564,alpine,hoverflies,21,5,16
4565,alpine,bees,6,1,5
4565,alpine,hoverflies,1,0,1
4574,mediterranean,bees,2,0,2
4574,mediterranean,hoverflies,1,0,1
