"","family","scientificName","Group","1921-1940","1941-1960","1961-1980","1981-2000","2001-2020","trend_mediterranean","sde_mediterranean","trend_alpine","sde_alpine","trend_atlantic","sde_atlantic","trend_continental","sde_continental","trend_boreal","sde_boreal"
"2024","Syrphidae","Cheilosia sahlbergi","hoverflies",0,0,0,18,6,NA,NA,-0.0106711167099672,0.0320652051830732,NA,NA,NA,NA,NA,NA
"2025","Syrphidae","Cheilosia schnabli","hoverflies",0,0,0,35,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2026","Syrphidae","Cheilosia scutellata","hoverflies",14,59,124,350,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2027","Syrphidae","Cheilosia semifasciata","hoverflies",3,1,23,157,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2028","Syrphidae","Cheilosia sootryeni","hoverflies",0,0,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2029","Syrphidae","Cheilosia subpictipennis","hoverflies",0,0,2,11,12,NA,NA,-0.583571701987227,0.68614745222294,NA,NA,NA,NA,NA,NA
"2030","Syrphidae","Cheilosia thessala","hoverflies",0,0,0,9,13,0.0403652889194854,0.0847934751124469,NA,NA,NA,NA,NA,NA,NA,NA
"2031","Syrphidae","Cheilosia urbanus","hoverflies",1,11,22,517,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2032","Syrphidae","Cheilosia uviformis","hoverflies",0,0,2,23,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2033","Syrphidae","Cheilosia vangaveri","hoverflies",0,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2034","Syrphidae","Cheilosia variabilis","hoverflies",7,32,46,355,428,-0.0104457251708213,0.0197197543746645,-0.0673138882313841,0.0246463646097312,-0.00853668828070502,0.0102309240207039,-0.12533201382561,0.0293168251258563,-0.00769057021014406,0.0118536717135875
"2035","Syrphidae","Cheilosia velutina","hoverflies",1,1,12,25,25,NA,NA,NA,NA,-0.0638470484881415,0.0345009028137388,-0.0588157899717529,0.0472003151779713,NA,NA
"2036","Syrphidae","Cheilosia vernalis","hoverflies",28,27,217,644,1081,0.0214850979418099,0.0269188083264525,-0.0165206863939694,0.0157802275229474,-0.0871127351193021,0.0126253072063013,-0.0632571299942733,0.0237423749160006,-0.023268976008001,0.0108480493226249
"2037","Syrphidae","Cheilosia vicina","hoverflies",10,12,134,308,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2038","Syrphidae","Cheilosia vujici","hoverflies",0,0,0,12,5,NA,NA,NA,NA,NA,NA,0.78660201672498,0.340108537400704,NA,NA
"2039","Syrphidae","Cheilosia vulpina","hoverflies",4,20,13,181,175,-0.131187721798579,0.0541396072627532,0.0181448873503763,0.0156969335593606,-0.0245954733563316,0.00799070905028232,-0.0420000349843608,0.0155227191472906,0.239187657799131,0.116505418066755
"2040","Syrphidae","Chrysogaster basalis","hoverflies",0,7,0,7,14,0.0924397212085881,0.0620797502653388,NA,NA,NA,NA,-0.165622080430455,0.0573026566138165,NA,NA
"2041","Syrphidae","Chrysogaster cemiteriorum","hoverflies",14,11,23,202,177,NA,NA,0.00568112791685358,0.0536779461998684,-0.0524172097152838,0.0119309495819034,-0.0453268383656458,0.0199814084551978,NA,NA
"2042","Syrphidae","Chrysogaster mediterraneus","hoverflies",0,0,1,7,3,0.00578687038136888,0.0238030859161542,NA,NA,NA,NA,NA,NA,NA,NA
"2043","Syrphidae","Chrysogaster rondanii","hoverflies",0,0,0,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2044","Syrphidae","Chrysogaster simplex","hoverflies",0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2045","Syrphidae","Chrysogaster solstitialis","hoverflies",7,29,81,573,2031,0.00327037314117225,0.0425146185111544,-0.000928422399844648,0.0107295748737397,0.0322679305315727,0.00506061210321784,0.0170391039605655,0.0068481533334556,NA,NA
"2046","Syrphidae","Chrysogaster virescens","hoverflies",3,1,20,152,199,NA,NA,NA,NA,-0.00745142015802879,0.00754060520769543,0.0150362411896323,0.0142631795121986,NA,NA
"2047","Syrphidae","Chrysosyrphus nasutus","hoverflies",2,0,2,15,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2048","Syrphidae","Chrysosyrphus niger","hoverflies",0,1,10,13,34,NA,NA,0.0312212321714804,0.0322411376270106,NA,NA,NA,NA,0.0459882486964692,0.050132562771013
"2049","Syrphidae","Chrysotoxum arcuatum","hoverflies",29,30,153,471,1196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2050","Syrphidae","Chrysotoxum bicinctum","hoverflies",7,11,88,282,878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2051","Syrphidae","Chrysotoxum cautum","hoverflies",12,55,83,511,2937,0.0162098015044543,0.0138718926075641,0.0169638999173395,0.0087558595136489,0.0477266743389508,0.00686457992186498,0.0406456148964406,0.00726697985386446,NA,NA
"2052","Syrphidae","Chrysotoxum cisalpinum","hoverflies",0,0,1,7,6,0.146979077121666,0.113432809571989,NA,NA,NA,NA,NA,NA,NA,NA
"2053","Syrphidae","Chrysotoxum elegans","hoverflies",0,1,6,85,102,-0.044105005269495,0.0336135829679845,-0.0225168619033492,0.0171253234597999,-0.0825370471119257,0.0660745670971454,-0.071319644518932,0.015656085233906,NA,NA
"2054","Syrphidae","Chrysotoxum fasciolatum","hoverflies",1,3,6,44,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2055","Syrphidae","Chrysotoxum festivum","hoverflies",17,13,38,204,494,0.00645404267073514,0.0278079558795083,0.118790073962755,0.033959906411493,0.00891830502750149,0.0102518099676799,0.0105365161951123,0.0167336517665854,-0.0077990781801078,0.00478593749834727
"2056","Syrphidae","Chrysotoxum gracile","hoverflies",0,6,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2057","Syrphidae","Chrysotoxum intermedium","hoverflies",1,45,67,235,592,0.00310498531358553,0.00721646642583833,0.00277663273459313,0.00809615331837299,0.0797101180742719,0.022759316404432,0.00691442562413741,0.00847420862002764,NA,NA
"2058","Syrphidae","Chrysotoxum lessonae","hoverflies",0,0,0,5,25,NA,NA,0.00311291532907266,0.0504701607898434,NA,NA,0.185689536075416,0.122377339631673,NA,NA
"2059","Syrphidae","Chrysotoxum lineare","hoverflies",0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2060","Syrphidae","Chrysotoxum montanum","hoverflies",0,0,0,41,17,NA,NA,0.189598065344485,0.147661728546458,NA,NA,-0.0463783292435159,0.0710594338882839,NA,NA
"2061","Syrphidae","Chrysotoxum octomaculatum","hoverflies",8,18,7,114,119,-0.0298702905193213,0.0252382353430498,-0.0335045527712637,0.0271169782665161,-0.0473128636732375,0.0245872317055001,-0.0443972010526084,0.0194253202309766,NA,NA
"2062","Syrphidae","Chrysotoxum orthostylum","hoverflies",0,2,2,3,6,NA,NA,-0.00514436469125469,0.0461676867754203,NA,NA,0.155828052560228,0.11674306134679,NA,NA
"2063","Syrphidae","Chrysotoxum tomentosum","hoverflies",0,0,0,39,34,NA,NA,0.507846078491559,0.275712986004197,NA,NA,0.0248519608211038,0.107425102903783,NA,NA
"2064","Syrphidae","Chrysotoxum vernale","hoverflies",0,59,68,315,429,-0.0636502956522512,0.0188623518873407,0.00704459147452428,0.010322447592231,0.0129739565090089,0.00751760486053442,-0.0251926748401216,0.0122923587033918,NA,NA
"2065","Syrphidae","Chrysotoxum verralli","hoverflies",4,10,42,223,534,-0.00524007130641467,0.0475623690863342,0.0420212057965103,0.0321655567008297,0.101026683741742,0.0190877181605886,0.0317344907771118,0.0192892142951053,NA,NA
"2066","Syrphidae","Chrysotoxum volaticum","hoverflies",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2067","Syrphidae","Claussenia hispanica","hoverflies",0,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2068","Syrphidae","Criorhina asilica","hoverflies",14,11,46,166,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2069","Syrphidae","Criorhina floccosa","hoverflies",8,13,69,204,633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2070","Syrphidae","Criorhina pachymera","hoverflies",0,0,0,15,132,0.0611344525617572,0.0574529761130737,NA,NA,0.335223388430028,0.124249030788131,0.133147913950281,0.0564471015883212,NA,NA
"2071","Syrphidae","Criorhina ranunculi","hoverflies",3,15,30,138,422,NA,NA,0.0294343623361013,0.036836876403065,-0.00294973883031864,0.0086875593130905,0.0589101785059788,0.0187557879102759,-0.00360751491825767,0.0148304404961977
"2072","Syrphidae","Dasysyrphus albostriatus","hoverflies",20,26,160,472,2410,0.0139559977314648,0.0111257034675218,-0.001868146553545,0.0101286916059079,0.0152682208153806,0.00443462264329712,0.059668121699281,0.00994494596575203,-0.0317043793182739,0.00817904560550791
"2073","Syrphidae","Dasysyrphus eggeri","hoverflies",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2074","Syrphidae","Dasysyrphus friuliensis","hoverflies",0,0,7,106,94,NA,NA,0.124640264527664,0.0731052471485516,-0.0693582435318715,0.0486249097659524,0.0280018379689424,0.0232706477078712,NA,NA
"2075","Syrphidae","Dasysyrphus hilaris","hoverflies",0,2,8,13,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2076","Syrphidae","Dasysyrphus lenensis","hoverflies",0,0,0,30,57,NA,NA,NA,NA,NA,NA,0.217488719992986,0.115604624076835,NA,NA
"2077","Syrphidae","Dasysyrphus neovenustus","hoverflies",0,0,0,3,15,NA,NA,NA,NA,0.544177696614545,0.346282992709387,-0.0800069261047872,0.0851383533923111,NA,NA
"2078","Syrphidae","Dasysyrphus pauxillus","hoverflies",0,1,0,7,28,NA,NA,0.0861773991248387,0.123695181188801,0.582765522679729,0.65309323084614,0.157584294968182,0.159162034277281,NA,NA
"2079","Syrphidae","Dasysyrphus pinastri","hoverflies",5,13,15,144,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2080","Syrphidae","Dasysyrphus postclaviger","hoverflies",0,0,3,8,14,NA,NA,0.035320339211143,0.0635587034459661,NA,NA,0.459538479623019,0.425433354424873,NA,NA
"2081","Syrphidae","Dasysyrphus tricinctus","hoverflies",15,16,38,265,984,0.018628733970984,0.0442461221772021,0.0187821906537688,0.0351971846555013,-0.0104887183463221,0.00914374444446823,0.0447133282946301,0.0260250872668167,0.0361629568430579,0.0157632104807465
"2082","Syrphidae","Dasysyrphus venustus","hoverflies",28,29,84,462,885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2083","Syrphidae","Didea alneti","hoverflies",0,1,5,19,127,NA,NA,-0.0244502684196379,0.0201747726148795,0.0171290641596538,0.0296663065095675,0.0416203205995448,0.0542103033759149,NA,NA
"2084","Syrphidae","Didea fasciata","hoverflies",8,10,54,240,870,0.0226690483003329,0.0193009484886012,0.0399067763948381,0.0183710628190112,0.00400813559468953,0.00570423692094032,0.0188355856134803,0.0107910503467216,0.125668761869249,0.0889691842610433
"2085","Syrphidae","Didea intermedia","hoverflies",2,6,8,50,227,NA,NA,0.0650094005270986,0.0653132507820126,0.0383105235645337,0.0243186877713909,0.025336910310454,0.0413256830071476,-0.0130629088642815,0.0356027948813518
"2086","Syrphidae","Doros destillatorius","hoverflies",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2087","Syrphidae","Doros profuges","hoverflies",2,12,10,22,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2088","Syrphidae","Epistrophe annulitarsis","hoverflies",0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2089","Syrphidae","Epistrophe cryptica","hoverflies",1,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2090","Syrphidae","Epistrophe diaphana","hoverflies",1,6,34,73,192,-0.0388191648602896,0.0351125294910173,0.00316472466604255,0.0318401891871993,0.0359905967702172,0.0182151790568213,0.027534462588103,0.0244423792432914,-0.032047421529172,0.0422964402177589
"2091","Syrphidae","Epistrophe eligans","hoverflies",5,15,74,238,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2092","Syrphidae","Epistrophe flava","hoverflies",1,0,3,36,43,NA,NA,0.00682462488226259,0.0571054913073167,-0.0799917687608658,0.0414910852174214,0.120794657403123,0.0456885411992875,NA,NA
"2093","Syrphidae","Epistrophe grossulariae","hoverflies",9,12,66,492,855,NA,NA,0.0749324089703189,0.0214478282725927,-0.00933106658564847,0.00513875071505599,0.00017655841514692,0.00994041655857465,NA,NA
"2094","Syrphidae","Epistrophe leiophthalma","hoverflies",0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2095","Syrphidae","Epistrophe melanostoma","hoverflies",5,2,16,62,428,-0.00510890914321465,0.0303317765547859,-0.0127589674365783,0.0190884838964099,0.0622478524478249,0.0158927549331504,0.0288331437538823,0.0200759827778895,-0.0861333013059971,0.0325266707775335
"2096","Syrphidae","Epistrophe nitidicollis","hoverflies",8,20,32,227,833,0.00658219097916398,0.0157797858961413,0.0222707708171377,0.0179639281845052,0.0261782675105386,0.00816354470474926,0.00443229377070589,0.0115309603357461,NA,NA
"2097","Syrphidae","Epistrophe obscuripes","hoverflies",3,1,3,4,29,NA,NA,NA,NA,NA,NA,0.203173084172365,0.206016271513651,-0.0641127143939614,0.0409474192300007
"2098","Syrphidae","Epistrophe ochrostoma","hoverflies",0,0,2,1,10,NA,NA,NA,NA,-0.0158472685606231,0.0809496385636142,NA,NA,NA,NA
"2099","Syrphidae","Epistrophe olgae","hoverflies",0,0,4,0,43,NA,NA,NA,NA,-0.0373057731989158,0.0250294302189758,NA,NA,NA,NA
"2100","Syrphidae","Epistrophella coronata","hoverflies",0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2101","Syrphidae","Epistrophella euchroma","hoverflies",0,0,1,47,136,0.00312360411021127,0.0397042377819453,0.0792429349887031,0.0789373017296422,0.0595070011763833,0.0291807992374921,0.075806926027805,0.0248076758645889,NA,NA
"2102","Syrphidae","Episyrphus balteatus","hoverflies",1278,179,1925,4879,5851,-0.043241130990369,0.0163314263665866,0.0667691206899899,0.023325232052241,0.0417921907986011,0.0107693203117332,-0.0343312128595848,0.0212794995929846,0.0919903907478808,0.0121800549025441
"2103","Syrphidae","Eriozona syrphoides","hoverflies",0,0,0,6,12,NA,NA,-0.0163660936530355,0.0472682534853954,NA,NA,0.0772053936298455,0.0418541777475229,NA,NA
"2104","Syrphidae","Eristalinus aeneus","hoverflies",18,121,154,767,1142,-0.0286753771486302,0.00364622120551832,-0.00481548982669457,0.00939517468791803,-0.013822768606484,0.00213117806074859,-0.0285164816541348,0.00350705912872272,-0.00279132508009468,0.00691736717679249
"2105","Syrphidae","Eristalinus megacephalus","hoverflies",0,0,1,16,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2106","Syrphidae","Eristalinus sepulchralis","hoverflies",818,1307,4716,231,724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2107","Syrphidae","Eristalinus taeniops","hoverflies",0,1,29,34,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108","Syrphidae","Eristalis abusiva","hoverflies",17,8,43,293,507,NA,NA,-0.0026552564516602,0.014520295317547,-0.0198022729740817,0.00653525097970572,0.00876378029150511,0.0124183752883061,-0.0181632857542034,0.0071115946434226
"2109","Syrphidae","Eristalis alpina","hoverflies",1,3,8,24,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2110","Syrphidae","Eristalis anthophorina","hoverflies",7,4,32,45,155,NA,NA,0.0790536772103125,0.0376687946952457,0.0338035730561516,0.0460893676490406,NA,NA,0.00573934791621938,0.0150181121727979
"2111","Syrphidae","Eristalis arbustorum","hoverflies",75,124,1424,13184,1923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2112","Syrphidae","Eristalis cryptarum","hoverflies",18,11,21,67,110,NA,NA,-0.0118731057296607,0.0273041275346239,-0.0531952845137268,0.0121330044167761,NA,NA,-0.0171390611290455,0.0102891457106023
"2113","Syrphidae","Eristalis hirta","hoverflies",10,0,3,30,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2114","Syrphidae","Eristalis horticola","hoverflies",6,11,15,105,524,NA,NA,-0.0187643467122152,0.0381109571998209,-0.0500361911179107,0.0159193796953892,-0.0500416471040173,0.0182249240430272,-0.0504889908396351,0.0289069623359597
"2115","Syrphidae","Eristalis intricaria","hoverflies",54,89,384,1150,8050,NA,NA,-0.0215904330901287,0.00667719265481159,0.00873530725831112,0.0032123659804747,0.038904929811099,0.00668068318081552,0.00310953628430167,0.00342271367352077
"2116","Syrphidae","Eristalis jugorum","hoverflies",0,3,12,118,314,-0.0162398670034718,0.0325037157372216,0.00882534134175069,0.0214876479948482,-0.0474339641389352,0.0268244567545401,0.0107802981843454,0.0152538276130869,NA,NA
"2117","Syrphidae","Eristalis nemorum","hoverflies",27,93,221,1263,5794,-0.00438345658595859,0.0214589815222348,0.0255010173148735,0.00871426638662854,0.0282725280501179,0.00410847110693866,0.0203134616687945,0.00698949863561328,0.00255754532366789,0.00459349075806933
"2118","Syrphidae","Eristalis obscura","hoverflies",2,2,11,64,581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2119","Syrphidae","Eristalis oestracea","hoverflies",10,21,38,44,92,NA,NA,NA,NA,NA,NA,-0.0249921911876472,0.014874750187099,-0.0194016390683164,0.00617325843278803
"2120","Syrphidae","Eristalis pertinax","hoverflies",16,38,268,31032,14422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2121","Syrphidae","Eristalis picea","hoverflies",2,0,5,36,521,NA,NA,0.032765327993349,0.0339361072341299,0.104949873272855,0.0245608924864234,0.0951804769900585,0.0298809420107927,0.0237927035844433,0.00960088530909456
"2122","Syrphidae","Eristalis rossica","hoverflies",0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123","Syrphidae","Eristalis rupium","hoverflies",71,83,277,307,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124","Syrphidae","Eristalis similis","hoverflies",1,16,11,3644,5210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2125","Syrphidae","Eristalis tecta","hoverflies",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2126","Syrphidae","Eristalis tenax","hoverflies",57,190,504,3266,34839,0.0337545265664814,0.00430393414363813,0.0617580222620512,0.00501145332459552,0.0599246862377182,0.00217789756747193,0.0782241351820543,0.00390010717936971,-0.0113149183230377,0.0043320301921116
"2127","Syrphidae","Eumerus alpinus","hoverflies",0,0,1,18,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2128","Syrphidae","Eumerus amoenus","hoverflies",0,7,17,124,239,-0.0180361382197464,0.0110307005829901,0.129835046663472,0.07206256020753,0.121013845093372,0.10100142985895,0.165556007330452,0.0757148335807702,NA,NA
"2129","Syrphidae","Eumerus argyropus","hoverflies",0,6,1,18,61,-0.033284509662403,0.0207371959886544,NA,NA,NA,NA,0.166413273971621,0.146573178789878,NA,NA
"2130","Syrphidae","Eumerus armatus","hoverflies",0,0,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131","Syrphidae","Eumerus aurofinis","hoverflies",0,0,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132","Syrphidae","Eumerus banaticus","hoverflies",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133","Syrphidae","Eumerus barbarus","hoverflies",0,0,1,1,26,0.0590868498481517,0.0604436073720047,NA,NA,NA,NA,NA,NA,NA,NA
"2134","Syrphidae","Eumerus basalis","hoverflies",0,5,7,25,142,0.00416160942405472,0.018300235108074,NA,NA,NA,NA,NA,NA,NA,NA
"2135","Syrphidae","Eumerus bicornis","hoverflies",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136","Syrphidae","Eumerus claripennis","hoverflies",0,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2137","Syrphidae","Eumerus clavatus","hoverflies",0,5,1,24,70,0.422388870408277,0.346194203869129,NA,NA,NA,NA,0.142957743868632,0.0640901362357042,NA,NA
"2138","Syrphidae","Eumerus consimilis","hoverflies",0,1,0,10,63,0.355357172819563,0.225604336033558,NA,NA,0.0156158443395213,0.0345598660848689,0.0749148265641381,0.16346498733301,NA,NA
"2139","Syrphidae","Eumerus crassus","hoverflies",0,0,1,2,23,0.519101295192944,0.334027348874105,NA,NA,NA,NA,NA,NA,NA,NA
"2140","Syrphidae","Eumerus crispus","hoverflies",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141","Syrphidae","Eumerus emarginatus","hoverflies",0,0,4,3,5,-0.0290033884457436,0.0562916947660258,NA,NA,NA,NA,NA,NA,NA,NA
"2142","Syrphidae","Eumerus etnensis","hoverflies",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2143","Syrphidae","Eumerus flavitarsis","hoverflies",1,1,4,18,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144","Syrphidae","Eumerus funeralis","hoverflies",13,10,34,224,340,-0.00353857639076376,0.0244008789077624,NA,NA,-0.0212451876040258,0.00566854061131952,0.00149848833909387,0.0124571604889127,0.0030350218626828,0.0117816929133716
"2145","Syrphidae","Eumerus grandis","hoverflies",1,0,1,25,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2146","Syrphidae","Eumerus hispanicus","hoverflies",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2147","Syrphidae","Eumerus hungaricus","hoverflies",0,1,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148","Syrphidae","Eumerus incisus","hoverflies",0,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2149","Syrphidae","Eumerus karyates","hoverflies",0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2150","Syrphidae","Eumerus longicornis","hoverflies",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151","Syrphidae","Eumerus lucidus","hoverflies",0,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152","Syrphidae","Eumerus minotaurus","hoverflies",0,0,6,9,9,0.460676727836493,0.328976666492081,NA,NA,NA,NA,NA,NA,NA,NA
"2153","Syrphidae","Eumerus montanum","hoverflies",0,0,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154","Syrphidae","Eumerus niehuisi","hoverflies",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155","Syrphidae","Eumerus nigrorufus","hoverflies",0,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156","Syrphidae","Eumerus niveitibia","hoverflies",0,0,0,4,13,0.211598367194601,0.193389275492593,NA,NA,NA,NA,NA,NA,NA,NA
"2157","Syrphidae","Eumerus nudus","hoverflies",0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158","Syrphidae","Eumerus obliquus","hoverflies",0,0,0,0,21,0.304238156982785,0.32400297973902,NA,NA,NA,NA,NA,NA,NA,NA
"2159","Syrphidae","Eumerus olivaceus","hoverflies",0,3,3,9,7,-0.0932636304733402,0.0934666138284221,-0.193514766435744,0.177735962941964,NA,NA,NA,NA,NA,NA
"2160","Syrphidae","Eumerus ornatus","hoverflies",2,15,21,188,235,0.129481838594742,0.0521599971377199,0.0329296615138101,0.0367960555551665,-0.0155937349196578,0.0126073662934905,-0.0407046698192234,0.0160139449682136,-0.0180391431586681,0.0415358963326231
"2161","Syrphidae","Eumerus ovatus","hoverflies",0,1,0,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2162","Syrphidae","Eumerus pannonicus","hoverflies",0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163","Syrphidae","Eumerus phaeacus","hoverflies",0,0,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2164","Syrphidae","Eumerus pulchellus","hoverflies",1,3,14,42,523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2165","Syrphidae","Eumerus pusillus","hoverflies",0,0,18,23,130,-0.0227981956175123,0.0163312567680283,NA,NA,NA,NA,NA,NA,NA,NA
"2166","Syrphidae","Eumerus richteri","hoverflies",0,0,0,10,5,NA,NA,NA,NA,NA,NA,-0.0876291003201327,0.10566871666415,NA,NA
"2167","Syrphidae","Eumerus rubrum","hoverflies",0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2168","Syrphidae","Eumerus ruficornis","hoverflies",1,0,0,1,35,NA,NA,NA,NA,0.145925565373554,0.078658596635183,NA,NA,NA,NA
"2169","Syrphidae","Eumerus sabulonum","hoverflies",3,2,17,56,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2170","Syrphidae","Eumerus sinuatus","hoverflies",0,0,0,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2171","Syrphidae","Eumerus sogdianus","hoverflies",0,0,4,49,47,0.133374338017198,0.0754676617649926,NA,NA,-0.047320451822873,0.0220741443759513,-0.0642697821616863,0.0367058112897802,NA,NA
"2172","Syrphidae","Eumerus strigatus","hoverflies",14,23,63,192,377,-0.0716746203598256,0.0925785323061579,NA,NA,-0.044023536344362,0.00781954732271154,-0.00215316214631505,0.0106960004975802,-0.00856740938336909,0.00728165859444436
"2173","Syrphidae","Eumerus subornatus","hoverflies",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2174","Syrphidae","Eumerus sulcitibius","hoverflies",0,2,9,10,183,0.045949202931062,0.0243313837462743,NA,NA,NA,NA,NA,NA,NA,NA
"2175","Syrphidae","Eumerus tarsalis","hoverflies",0,0,1,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176","Syrphidae","Eumerus tauricus","hoverflies",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2177","Syrphidae","Eumerus tenuitarsis","hoverflies",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178","Syrphidae","Eumerus torsicus","hoverflies",0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2179","Syrphidae","Eumerus tricolor","hoverflies",2,27,13,118,89,0.165922573515222,0.0730687724085763,-0.0205153511171346,0.0224955166326803,-0.00472277082136149,0.0423967033936986,-0.0557337399290505,0.0216946134042061,NA,NA
"2180","Syrphidae","Eumerus truncatus","hoverflies",0,0,0,0,23,0.452845518066227,0.209053286226096,NA,NA,NA,NA,NA,NA,NA,NA
"2181","Syrphidae","Eumerus uncipes","hoverflies",0,0,1,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2182","Syrphidae","Eumerus vestitus","hoverflies",0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2183","Syrphidae","Eupeodes abiskoensis","hoverflies",4,1,12,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2184","Syrphidae","Eupeodes biciki","hoverflies",3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2185","Syrphidae","Eupeodes corollae","hoverflies",14,30,279,724,24303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
