"","sample","Assemblage","m","Method","Order.q","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL","region_year","region_100","endYear"
"435","Rmediterranean_Y1956","data",100,"Rarefaction",0,71.8258245431169,69.3960415390763,74.2556075471576,0.472528867191984,0.442784511054643,0.502273223329325,"Rmediterranean_Y1956","mediterranean",1956
"436","Rmediterranean_Y1957","data",100,"Rarefaction",0,64.4130317227489,62.5342635416889,66.2917999038089,0.523866205335503,0.502960474245156,0.544771936425849,"Rmediterranean_Y1957","mediterranean",1957
"437","Rmediterranean_Y1958","data",100,"Rarefaction",0,71.90168379221,69.5975053517327,74.2058622326874,0.479343755869894,0.450706777781656,0.507980733958132,"Rmediterranean_Y1958","mediterranean",1958
"438","Rmediterranean_Y1959","data",100,"Rarefaction",0,70.6455296977948,69.3791655098398,71.9118938857498,0.490995706324851,0.474371395920557,0.507620016729144,"Rmediterranean_Y1959","mediterranean",1959
"439","Rmediterranean_Y1960","data",100,"Rarefaction",0,73.0035698695232,70.5507834631659,75.4563562758805,0.454986883837359,0.423895047933289,0.486078719741429,"Rmediterranean_Y1960","mediterranean",1960
"440","Rmediterranean_Y1961","data",100,"Rarefaction",0,73.6918364724377,72.1118427118715,75.2718302330039,0.447918018236152,0.428516010150972,0.467320026321333,"Rmediterranean_Y1961","mediterranean",1961
"441","Rmediterranean_Y1962","data",100,"Rarefaction",0,69.1506672193603,68.0611923839912,70.2401420547295,0.46241192447167,0.449525271682812,0.475298577260528,"Rmediterranean_Y1962","mediterranean",1962
"442","Rmediterranean_Y1963","data",100,"Rarefaction",0,73.3421412563317,72.1402003931511,74.5440821195123,0.445458413057315,0.429657661986475,0.461259164128155,"Rmediterranean_Y1963","mediterranean",1963
"443","Rmediterranean_Y1964","data",100,"Rarefaction",0,74.0371230045701,72.7973293196172,75.276916689523,0.436459245672463,0.419723362462512,0.453195128882413,"Rmediterranean_Y1964","mediterranean",1964
"444","Rmediterranean_Y1965","data",100,"Rarefaction",0,72.8959004704141,71.6834457089534,74.1083552318748,0.449721213169762,0.434615905442284,0.464826520897241,"Rmediterranean_Y1965","mediterranean",1965
"445","Rmediterranean_Y1966","data",100,"Rarefaction",0,73.7998512441232,72.7132384979485,74.8864639902979,0.444539240236741,0.430421542805059,0.458656937668423,"Rmediterranean_Y1966","mediterranean",1966
"446","Rmediterranean_Y1967","data",100,"Rarefaction",0,76.2648758146264,75.3053798683374,77.2243717609154,0.413736809526844,0.401705901235255,0.425767717818434,"Rmediterranean_Y1967","mediterranean",1967
"447","Rmediterranean_Y1968","data",100,"Rarefaction",0,78.4488869348121,77.4537955154765,79.4439783541477,0.376381177749917,0.362875539807973,0.389886815691862,"Rmediterranean_Y1968","mediterranean",1968
"448","Rmediterranean_Y1969","data",100,"Rarefaction",0,71.0579713312655,69.5206735938644,72.5952690686667,0.468306199451372,0.448625466096261,0.487986932806482,"Rmediterranean_Y1969","mediterranean",1969
"449","Rmediterranean_Y1970","data",100,"Rarefaction",0,76.9631364807912,76.0511116516657,77.8751613099167,0.395404316850851,0.38303014925351,0.407778484448192,"Rmediterranean_Y1970","mediterranean",1970
"450","Rmediterranean_Y1971","data",100,"Rarefaction",0,81.3613652119741,80.4988926649935,82.2238377589548,0.330528541769287,0.318849007003521,0.342208076535053,"Rmediterranean_Y1971","mediterranean",1971
"451","Rmediterranean_Y1972","data",100,"Rarefaction",0,65.0988977644596,63.5523175856375,66.6454779432816,0.505449619205361,0.490089740563629,0.520809497847093,"Rmediterranean_Y1972","mediterranean",1972
"452","Rmediterranean_Y1973","data",100,"Rarefaction",0,72.0136882477544,70.3601341174583,73.6672423780504,0.44354989845098,0.423874925195077,0.463224871706882,"Rmediterranean_Y1973","mediterranean",1973
"453","Rmediterranean_Y1974","data",100,"Rarefaction",0,64.8938043461561,63.8164588205196,65.9711498717925,0.533199312775274,0.519690837788177,0.546707787762371,"Rmediterranean_Y1974","mediterranean",1974
"454","Rmediterranean_Y1975","data",100,"Rarefaction",0,43.1440027915332,41.6330370984133,44.6549684846531,0.676090081278412,0.661736762955521,0.690443399601302,"Rmediterranean_Y1975","mediterranean",1975
"455","Rmediterranean_Y1976","data",100,"Rarefaction",0,72.9338478157784,71.638746393447,74.2289492381098,0.438403380350491,0.422782500012898,0.454024260688085,"Rmediterranean_Y1976","mediterranean",1976
"456","Rmediterranean_Y1977","data",100,"Rarefaction",0,60.0173078196625,58.5277886950888,61.5068269442363,0.563353092365771,0.547099990331944,0.579606194399599,"Rmediterranean_Y1977","mediterranean",1977
"457","Rmediterranean_Y1978","data",100,"Rarefaction",0,67.1604689404151,65.9295292969681,68.3914085838621,0.492540856032023,0.480396660333805,0.504685051730241,"Rmediterranean_Y1978","mediterranean",1978
"458","Rmediterranean_Y1979","data",100,"Rarefaction",0,74.2355566737244,72.7726294538247,75.6984838936241,0.417963695698067,0.400321320940879,0.435606070455254,"Rmediterranean_Y1979","mediterranean",1979
"459","Rmediterranean_Y1980","data",100,"Rarefaction",0,67.314034673142,65.9973679924415,68.6307013538424,0.486094360669301,0.471819344775555,0.500369376563046,"Rmediterranean_Y1980","mediterranean",1980
"460","Rmediterranean_Y1981","data",100,"Rarefaction",0,72.533570973381,71.0399501252747,74.0271918214873,0.449684020828546,0.431771258445948,0.467596783211145,"Rmediterranean_Y1981","mediterranean",1981
"461","Rmediterranean_Y1982","data",100,"Rarefaction",0,70.9574229206365,69.5309671741128,72.3838786671601,0.465502342138325,0.449384683365425,0.481620000911225,"Rmediterranean_Y1982","mediterranean",1982
"462","Rmediterranean_Y1983","data",100,"Rarefaction",0,73.8478868085037,72.6876790090669,75.0080946079405,0.436292360479614,0.421909959160164,0.450674761799063,"Rmediterranean_Y1983","mediterranean",1983
"463","Rmediterranean_Y1984","data",100,"Rarefaction",0,61.2634845232558,60.1513899387933,62.3755791077184,0.542606938481033,0.530816931032801,0.554396945929264,"Rmediterranean_Y1984","mediterranean",1984
"464","Rmediterranean_Y1985","data",100,"Rarefaction",0,71.7356368366132,70.6660676819861,72.8052059912402,0.438893705091975,0.426866088206819,0.450921321977132,"Rmediterranean_Y1985","mediterranean",1985
"465","Rmediterranean_Y1986","data",100,"Rarefaction",0,70.9896028032778,69.9330190532546,72.046186553301,0.466302946336762,0.453662640741928,0.478943251931597,"Rmediterranean_Y1986","mediterranean",1986
"466","Rmediterranean_Y1987","data",100,"Rarefaction",0,75.9577576935969,74.9274220538587,76.9880933333351,0.385343823705755,0.374113693119214,0.396573954292296,"Rmediterranean_Y1987","mediterranean",1987
"467","Rmediterranean_Y1988","data",100,"Rarefaction",0,65.8391224309941,64.4945961001915,67.1836487617968,0.494301563211277,0.479661592291602,0.508941534130953,"Rmediterranean_Y1988","mediterranean",1988
"468","Rmediterranean_Y1989","data",100,"Rarefaction",0,67.7387971114883,66.698309537959,68.7792846850177,0.489260481681637,0.47760904410215,0.500911919261125,"Rmediterranean_Y1989","mediterranean",1989
"469","Rmediterranean_Y1990","data",100,"Rarefaction",0,77.1759830480175,76.141087372346,78.210878723689,0.376558953269049,0.363720636045309,0.389397270492789,"Rmediterranean_Y1990","mediterranean",1990
"470","Rmediterranean_Y1991","data",100,"Rarefaction",0,76.5562074366516,75.803010253163,77.3094046201402,0.397301114977608,0.387527542152286,0.40707468780293,"Rmediterranean_Y1991","mediterranean",1991
"471","Rmediterranean_Y1992","data",100,"Rarefaction",0,75.4946660007902,74.0670653685854,76.9222666329951,0.405154632871446,0.386326427950335,0.423982837792557,"Rmediterranean_Y1992","mediterranean",1992
"472","Rmediterranean_Y1993","data",100,"Rarefaction",0,73.7729765867444,72.5817564548575,74.9641967186314,0.412606628357874,0.399588330694868,0.42562492602088,"Rmediterranean_Y1993","mediterranean",1993
"473","Rmediterranean_Y1994","data",100,"Rarefaction",0,72.7012228109156,71.3022177571007,74.1002278647306,0.43309026232017,0.41735239256139,0.44882813207895,"Rmediterranean_Y1994","mediterranean",1994
"474","Rmediterranean_Y1995","data",100,"Rarefaction",0,71.2559625583568,70.2652142111507,72.246710905563,0.442478463710425,0.430016146008402,0.454940781412448,"Rmediterranean_Y1995","mediterranean",1995
"475","Rmediterranean_Y1996","data",100,"Rarefaction",0,75.8035380144632,74.8041144001489,76.8029616287775,0.40996369430911,0.39717245103724,0.42275493758098,"Rmediterranean_Y1996","mediterranean",1996
"476","Rmediterranean_Y1997","data",100,"Rarefaction",0,74.134429885315,73.2170848838154,75.0517748868145,0.411955338597668,0.400548216510799,0.423362460684536,"Rmediterranean_Y1997","mediterranean",1997
"477","Rmediterranean_Y1998","data",100,"Rarefaction",0,74.7264258685555,73.5055731484128,75.9472785886982,0.389951783008783,0.376751700541073,0.403151865476493,"Rmediterranean_Y1998","mediterranean",1998
"478","Rmediterranean_Y1999","data",100,"Rarefaction",0,71.7630548450054,70.7277524831839,72.7983572068268,0.447151375453655,0.43552684343134,0.45877590747597,"Rmediterranean_Y1999","mediterranean",1999
"479","Rmediterranean_Y2000","data",100,"Rarefaction",0,74.3212060243995,72.9535157585052,75.6888962902937,0.437274091254972,0.419353631576547,0.455194550933397,"Rmediterranean_Y2000","mediterranean",2000
"480","Rmediterranean_Y2001","data",100,"Rarefaction",0,76.7813160797707,75.2145398658175,78.3480922937239,0.385550556285039,0.367050626022117,0.404050486547961,"Rmediterranean_Y2001","mediterranean",2001
"481","Rmediterranean_Y2002","data",100,"Rarefaction",0,76.1764379931293,75.112741051422,77.2401349348365,0.402387929534668,0.388377401360918,0.416398457708417,"Rmediterranean_Y2002","mediterranean",2002
"482","Rmediterranean_Y2003","data",100,"Rarefaction",0,75.7336314556508,74.9837815314487,76.4834813798528,0.40398684889603,0.394342075533498,0.413631622258563,"Rmediterranean_Y2003","mediterranean",2003
"483","Rmediterranean_Y2004","data",100,"Rarefaction",0,72.9888673365458,72.4042882683738,73.5734464047178,0.432725361258827,0.425653494946832,0.439797227570822,"Rmediterranean_Y2004","mediterranean",2004
"484","Rmediterranean_Y2005","data",100,"Rarefaction",0,78.9611762191056,78.2799970769227,79.6423553612884,0.352876761333776,0.345083750816946,0.360669771850605,"Rmediterranean_Y2005","mediterranean",2005
"485","Rmediterranean_Y2006","data",100,"Rarefaction",0,82.7626063264597,81.6745061541465,83.8507064987729,0.309813960728007,0.293663104298995,0.325964817157018,"Rmediterranean_Y2006","mediterranean",2006
"486","Rmediterranean_Y2007","data",100,"Rarefaction",0,74.8683907620577,73.8691795729471,75.8676019511683,0.415990081366046,0.40352590962738,0.428454253104713,"Rmediterranean_Y2007","mediterranean",2007
"487","Rmediterranean_Y2008","data",100,"Rarefaction",0,77.1303122176771,75.9960570204619,78.2645674148924,0.392196694977903,0.377128007971364,0.407265381984442,"Rmediterranean_Y2008","mediterranean",2008
"488","Rmediterranean_Y2009","data",100,"Rarefaction",0,70.1080002135306,69.1829856531463,71.0330147739149,0.4427826826703,0.432520153012951,0.45304521232765,"Rmediterranean_Y2009","mediterranean",2009
"489","Rmediterranean_Y2010","data",100,"Rarefaction",0,71.5934940656774,70.5410669685536,72.6459211628013,0.448501265760584,0.43657699815135,0.460425533369818,"Rmediterranean_Y2010","mediterranean",2010
"490","Rmediterranean_Y2011","data",100,"Rarefaction",0,65.6039888977247,64.6557797583446,66.5521980371048,0.479679815615522,0.470517900324389,0.488841730906655,"Rmediterranean_Y2011","mediterranean",2011
"491","Rmediterranean_Y2012","data",100,"Rarefaction",0,80.3139027949856,79.7243857733401,80.903419816631,0.325861737330892,0.3181308131663,0.333592661495483,"Rmediterranean_Y2012","mediterranean",2012
"492","Rmediterranean_Y2013","data",100,"Rarefaction",0,84.3167567135014,83.6100994804944,85.0234139465083,0.279595948499066,0.269797205383631,0.289394691614501,"Rmediterranean_Y2013","mediterranean",2013
"493","Rmediterranean_Y2014","data",100,"Rarefaction",0,82.4127180411188,81.6581735696537,83.167262512584,0.306648012905012,0.29643848403158,0.316857541778443,"Rmediterranean_Y2014","mediterranean",2014
"494","Rmediterranean_Y2015","data",100,"Rarefaction",0,71.1075956285666,70.5342196245209,71.6809716326123,0.455000218566816,0.448603947501871,0.461396489631761,"Rmediterranean_Y2015","mediterranean",2015
"495","Rmediterranean_Y2016","data",100,"Rarefaction",0,77.8556081558664,77.4180028595869,78.293213452146,0.371682855560189,0.365970314766264,0.377395396354113,"Rmediterranean_Y2016","mediterranean",2016
"496","Rmediterranean_Y2017","data",100,"Rarefaction",0,76.3541320005288,75.6675775829737,77.040686418084,0.393208174665637,0.384992116974424,0.401424232356851,"Rmediterranean_Y2017","mediterranean",2017
"497","Rmediterranean_Y2018","data",100,"Rarefaction",0,74.6154956124653,73.8024393441987,75.4285518807319,0.415352643375715,0.404538976344374,0.426166310407056,"Rmediterranean_Y2018","mediterranean",2018
"498","Rmediterranean_Y2019","data",100,"Rarefaction",0,78.2799038372754,77.4256294871918,79.1341781873589,0.368854902656608,0.358367457615363,0.379342347697853,"Rmediterranean_Y2019","mediterranean",2019
"499","Rmediterranean_Y2020","data",100,"Rarefaction",0,75.2036113141458,74.2352472563025,76.171975371989,0.409252414687872,0.397262678234285,0.421242151141459,"Rmediterranean_Y2020","mediterranean",2020
